id,installation_id,facility_id,system_id,requesting_organization,work_category,room_area,impacts_mission,status,priority,trade,request_datetime,completion_datetime,problem_description,requested_action,actions_taken
361917e0-c9d0-41fa-ba6e-5d764253b49c,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,1097b2a4-6fa1-4b37-b862-26cb1e9e2676,J3,,,False,Completed,Routine,HVAC,2005-03-20 09:25:08.000000,2005-05-29 09:25:08.000000,example text,example text,example text
7b82cb6b-f6f3-4486-82df-e24fbdefa3a3,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,1097b2a4-6fa1-4b37-b862-26cb1e9e2676,J3,,,True,Completed,Maintenance,Electrical,2001-03-03 22:19:42.000000,2001-09-16 22:19:42.000000,example text,example text,example text
45ac7b39-bc0e-4072-afc3-14ae8bc81be3,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,1097b2a4-6fa1-4b37-b862-26cb1e9e2676,J4,,,False,Completed,Routine,HVAC,2003-10-14 06:25:55.000000,2004-06-25 06:25:55.000000,example text,example text,example text
8af1b8d2-4eaf-4b27-a52d-8d5358b4bd86,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,1097b2a4-6fa1-4b37-b862-26cb1e9e2676,J4,,,False,Completed,Routine,Fire Protection,2002-01-02 11:47:08.000000,2002-02-18 11:47:08.000000,example text,example text,example text
32cb9b7c-8321-4a55-a86c-d23fb757f97b,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,1097b2a4-6fa1-4b37-b862-26cb1e9e2676,J2,,,False,Completed,Routine,Electrical,2006-10-17 00:16:28.000000,2007-03-26 00:16:28.000000,example text,example text,example text
91452a52-f722-404b-8da4-8091240137f3,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,1097b2a4-6fa1-4b37-b862-26cb1e9e2676,J5,,,False,Completed,Maintenance,Structural,2017-02-25 23:38:09.000000,2017-11-08 23:38:09.000000,example text,example text,example text
13e4fa24-05d2-432b-a6a2-8bc357d9f331,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,1097b2a4-6fa1-4b37-b862-26cb1e9e2676,J2,,,True,Completed,Routine,Structural,2007-01-08 13:19:29.000000,2007-02-07 13:19:29.000000,example text,example text,example text
bec2c52a-e075-4a53-940d-b2120d8d7306,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,1097b2a4-6fa1-4b37-b862-26cb1e9e2676,J1,,,True,Completed,Routine,HVAC,2022-01-03 14:03:38.000000,2022-05-18 14:03:38.000000,example text,example text,example text
4a90bdca-32d4-4619-966f-3119332862cc,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,1097b2a4-6fa1-4b37-b862-26cb1e9e2676,J3,,,False,Completed,Maintenance,Fire Protection,2024-06-11 17:47:00.000000,2024-07-06 17:47:00.000000,example text,example text,example text
fd44212c-93b0-443f-9ccc-54c46c3e2fae,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,1097b2a4-6fa1-4b37-b862-26cb1e9e2676,J1,,,True,Completed,Emergency,Plumbing,2012-08-11 13:24:39.000000,2012-10-16 13:24:39.000000,example text,example text,example text
226860cb-d552-4259-8202-e3efa1d65b88,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,1097b2a4-6fa1-4b37-b862-26cb1e9e2676,J6,,,False,Completed,Routine,Plumbing,2023-09-09 07:33:27.000000,2024-08-30 07:33:27.000000,example text,example text,example text
396944bf-847c-4cab-8c46-0ee0abbffc11,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,1097b2a4-6fa1-4b37-b862-26cb1e9e2676,J1,,,True,Submitted,Urgent,Plumbing,2026-02-10 12:19:20.250295,,example text,example text,
ad1de857-b556-4871-b9f2-5bba6c55be36,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,1097b2a4-6fa1-4b37-b862-26cb1e9e2676,J2,,,False,Completed,Maintenance,Structural,2002-12-24 09:47:31.000000,2003-02-01 09:47:31.000000,example text,example text,example text
27f9e6c6-c8bb-4b7e-ba52-865e78ce4420,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,1097b2a4-6fa1-4b37-b862-26cb1e9e2676,J1,,,True,Completed,Routine,Structural,2025-07-15 05:56:04.000000,2025-09-24 05:56:04.000000,example text,example text,example text
430e10ed-338e-46b8-aea3-dec084e58cb2,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,1097b2a4-6fa1-4b37-b862-26cb1e9e2676,J6,,,False,Completed,Routine,HVAC,2017-04-17 01:48:11.000000,2018-03-16 01:48:11.000000,example text,example text,example text
af8a8ac1-cac4-4c5f-83f2-132a7eecb115,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,1097b2a4-6fa1-4b37-b862-26cb1e9e2676,J1,,,True,In Progress,Maintenance,Fire Protection,2025-10-31 19:35:51.250351,,example text,example text,example text
56ed2c66-56a1-4998-abf6-76b7978df3e5,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,edfb1978-9bb4-4337-ac94-0cddf09a0ba3,J1,,,False,In Progress,Emergency,Fire Protection,2025-11-03 02:45:35.250371,,BAS showing building energy use index 12% above benchmark; HVAC systems review needed.,Review BAS HVAC schedules and setpoints for energy optimization opportunities.,BAS HVAC schedule and setpoint audit completed. Four units found with incorrect schedules; corrected. Estimated energy savings documented.
7a02cfed-0880-400f-9cb9-d981992ab76e,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,edfb1978-9bb4-4337-ac94-0cddf09a0ba3,J5,,,True,In Progress,Routine,Electrical,2025-11-18 04:19:40.250384,,Refrigerant charge on RTU-12 low; cooling capacity reduced; temperatures elevated in Zone 9.,"Perform leak check, repair leak, and recharge refrigerant.",
008ef501-7a89-4242-a16b-46107e0f66f3,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,edfb1978-9bb4-4337-ac94-0cddf09a0ba3,J6,,,False,In Progress,Routine,Electrical,2026-03-09 00:40:56.250397,,BAS outdoor air temperature sensor reading 15°F higher than actual; economizer control affected.,Replace BAS outdoor air temperature sensor and verify economizer operation corrected.,OAT sensor replaced. Economizer changeover verified correct after sensor replacement.
da94a75d-2dff-4bc0-bd27-90c33c8f672e,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,88b6290b-c0dc-4c95-85f8-1947166d4077,J6,,,True,In Progress,Routine,HVAC,2025-11-28 17:45:12.250414,,Fire alarm control panel zone 4 showing ground fault indication.,Troubleshoot zone 4 ground fault isolate wiring inspect conductor insulation and restore clean circuit.,Tested zone 4 found insulation failure at conduit penetration repaired with heat shrink tubing restored clean circuit and tested initiation at panel.
7fffa88a-4b42-4ff2-bb2a-65607cc8911b,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,88b6290b-c0dc-4c95-85f8-1947166d4077,J1,,,False,Approved,Routine,Plumbing,2026-02-28 16:12:09.250427,,example text,example text,
3a3db81e-e2ad-44c3-aa5b-a4b4345e0ac9,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,88b6290b-c0dc-4c95-85f8-1947166d4077,J3,,,False,In Progress,Urgent,Plumbing,2026-01-08 20:22:14.250441,,example text,example text,example text
696ac9f2-c409-4d2b-8d87-8252d437d7bd,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,88b6290b-c0dc-4c95-85f8-1947166d4077,J1,,,True,Completed,Routine,HVAC,2008-09-30 15:04:57.000000,2008-11-05 15:04:57.000000,example text,example text,example text
4c855adb-a8cd-439d-acd8-1cdab3b80fb7,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,88b6290b-c0dc-4c95-85f8-1947166d4077,J3,,,True,Completed,Routine,Plumbing,2010-04-06 01:53:01.000000,2010-10-08 01:53:01.000000,example text,example text,example text
b03833a2-5b17-4207-925c-b571278c69e4,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,88b6290b-c0dc-4c95-85f8-1947166d4077,J6,,,False,Completed,Routine,Structural,2019-12-07 20:57:23.000000,2020-08-11 20:57:23.000000,example text,example text,example text
d3ac9a7d-f71a-4469-aed4-aefac9d1c993,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,83f75cb3-5834-47f7-a7a4-2498e0545755,J3,,,False,Submitted,Maintenance,Fire Protection,2026-02-02 07:30:18.250500,,example text,example text,
dd50dafd-33c7-4cbc-ae63-e2080ddba399,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,83f75cb3-5834-47f7-a7a4-2498e0545755,J2,,,False,In Progress,Urgent,Structural,2026-02-26 02:06:44.250515,,example text,example text,example text
fdeeeb65-7c26-426d-b1eb-bbd66aad343c,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,83f75cb3-5834-47f7-a7a4-2498e0545755,J3,,,False,In Progress,Routine,Plumbing,2026-03-24 11:33:51.250528,,example text,example text,
1b37ebf3-0e53-4cdf-b434-627755571a42,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,83f75cb3-5834-47f7-a7a4-2498e0545755,J6,,,True,Completed,Urgent,Plumbing,2000-11-19 17:00:59.000000,2001-10-31 17:00:59.000000,example text,example text,example text
bf629d2a-afd1-48e9-b829-0204fa5de409,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,83f75cb3-5834-47f7-a7a4-2498e0545755,J2,,,True,Completed,Maintenance,Electrical,2011-06-24 12:58:26.000000,2011-08-06 12:58:26.000000,example text,example text,example text
5aa0d0f5-8319-4294-b7ad-41e608b376a8,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,83f75cb3-5834-47f7-a7a4-2498e0545755,J4,,,True,Completed,Routine,Plumbing,2009-03-21 07:32:39.000000,2010-03-15 07:32:39.000000,example text,example text,example text
7128d4b4-12c4-4a07-bdfa-1d427586a388,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,83f75cb3-5834-47f7-a7a4-2498e0545755,J6,,,True,Completed,Maintenance,Structural,2009-08-25 07:08:00.000000,2010-02-12 07:08:00.000000,example text,example text,example text
a2114303-daf8-4ab6-82f7-b5e92c076f46,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,83f75cb3-5834-47f7-a7a4-2498e0545755,J3,,,True,Completed,Routine,Structural,1998-01-28 00:16:33.000000,1998-10-05 00:16:33.000000,example text,example text,example text
42eb8990-608e-4c73-aa58-16b4774b06c2,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,83f75cb3-5834-47f7-a7a4-2498e0545755,J2,,,False,Completed,Routine,Plumbing,2022-12-18 11:55:58.000000,2023-11-26 11:55:58.000000,example text,example text,example text
ca85e2f0-bfb4-4a76-8f65-b30719750131,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,83f75cb3-5834-47f7-a7a4-2498e0545755,J1,,,True,Completed,Urgent,Fire Protection,2024-01-01 13:04:22.000000,2024-01-17 13:04:22.000000,example text,example text,example text
a29ac4a3-2369-4267-96df-105a23e55a9b,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,1db91153-a4e6-49ac-a8de-3b5150af6269,J1,,,True,Approved,Urgent,Structural,2026-03-04 16:17:28.250646,,example text,example text,
410d7683-6db8-4c5a-a68f-ec48afeda15a,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,1db91153-a4e6-49ac-a8de-3b5150af6269,J5,,,True,Completed,Maintenance,HVAC,1952-01-01 21:50:40.000000,1952-05-28 21:50:40.000000,Desk drawer handle detached due to mounting failure resulting in reduced operability of drawer access.,Replace handle hardware and secure mounting points.,Installed new handle hardware and restored drawer operation.
bbc61b51-19c1-40c5-a839-578384232349,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,1db91153-a4e6-49ac-a8de-3b5150af6269,J5,,,False,Completed,Routine,Structural,1987-04-11 19:15:15.000000,1987-12-24 19:15:15.000000,example text,example text,example text
ed84bbb2-aa9a-43d1-b3fe-2c5e9288d375,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,1db91153-a4e6-49ac-a8de-3b5150af6269,J4,,,True,Completed,Urgent,Electrical,1975-11-18 23:50:03.000000,1976-09-07 23:50:03.000000,example text,example text,example text
3f0d6b49-0d11-4267-a328-7e76c16ee594,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,1db91153-a4e6-49ac-a8de-3b5150af6269,J3,,,True,Approved,Maintenance,Structural,2026-01-29 05:59:18.250703,,example text,example text,
194582a9-c239-4d90-8ac0-b363eed62c54,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,1db91153-a4e6-49ac-a8de-3b5150af6269,J2,,,True,Completed,Routine,Plumbing,2001-07-17 03:09:23.000000,2001-08-31 03:09:23.000000,example text,example text,example text
8184ab1b-f27d-49af-a0a1-19bd67f1ca31,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,1db91153-a4e6-49ac-a8de-3b5150af6269,J1,,,False,Submitted,Routine,HVAC,2026-03-21 02:49:02.250731,,Shelving brackets bent under load causing reduced capacity and structural stress.,Replace shelving brackets and verify load capacity.,
3919f420-420d-4800-a951-39fcb2a725a1,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,1db91153-a4e6-49ac-a8de-3b5150af6269,J5,,,True,In Progress,Routine,Plumbing,2026-02-23 07:03:59.250744,,example text,example text,
90048e68-b8d5-4bff-87c3-ff101d08b291,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,1db91153-a4e6-49ac-a8de-3b5150af6269,J3,,,True,In Progress,Urgent,HVAC,2025-12-23 18:21:13.250757,,Desk drawer rails seized preventing smooth extension and retraction during routine use and limiting access to stored materials.,"Inspect drawer slides, remove obstructions, and replace if necessary.",
fc0f4a8b-4ee2-49e3-b34a-6e392a0cf2a6,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,1db91153-a4e6-49ac-a8de-3b5150af6269,J6,,,True,In Progress,Maintenance,Electrical,2026-02-17 21:09:26.250770,,Workstation surface stained and degraded affecting usability and overall appearance.,Refinish or replace workstation surface as needed.,Installed new surface and verified condition and usability.
d8f2c0f2-4da2-4d19-be7d-18026667b6a7,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,1db91153-a4e6-49ac-a8de-3b5150af6269,J5,,,True,Completed,Routine,Fire Protection,1967-03-13 06:33:05.000000,1967-06-03 06:33:05.000000,example text,example text,example text
e6757889-b736-45b6-b989-e495cdb9ef71,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,1db91153-a4e6-49ac-a8de-3b5150af6269,J1,,,True,Completed,Maintenance,Fire Protection,1981-05-03 11:52:35.000000,1981-10-04 11:52:35.000000,example text,example text,example text
008ab4fe-c201-4bb8-9c5e-25d796a63473,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,1db91153-a4e6-49ac-a8de-3b5150af6269,J2,,,True,Completed,Maintenance,Structural,2002-09-15 08:12:09.000000,2003-05-11 08:12:09.000000,Desk edge trim damaged exposing unfinished edges and reducing finish quality.,Replace damaged edge trim and restore finish quality.,Replaced edge trim and restored finish integrity.
88fb2ad5-5062-4a3f-b130-bb541e111700,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,1db91153-a4e6-49ac-a8de-3b5150af6269,J5,,,False,In Progress,Maintenance,Structural,2025-10-19 03:55:28.250829,,example text,example text,
7ab7da37-1019-4761-bd7f-fe80b4dce086,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,1db91153-a4e6-49ac-a8de-3b5150af6269,J5,,,False,Approved,Routine,Plumbing,2026-03-23 12:52:26.250843,,Cabinet paint degraded with corrosion and surface wear impacting finish quality.,Refinish cabinet surface to address corrosion.,
a8119bc9-0313-4cd3-b340-682e0c42ea21,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,1db91153-a4e6-49ac-a8de-3b5150af6269,J4,,,False,Submitted,Urgent,Plumbing,2026-03-16 03:19:41.250855,,Chair height adjustment inconsistent and unreliable during repeated use.,Repair or replace height adjustment mechanism.,
a63329c3-057f-4222-bf57-ea8fc74263d8,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,1db91153-a4e6-49ac-a8de-3b5150af6269,J4,,,True,Approved,Routine,Structural,2025-12-05 18:47:16.250867,,example text,example text,
746fb11b-a53c-4117-8a50-fc9161262718,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,1db91153-a4e6-49ac-a8de-3b5150af6269,J6,,,False,Completed,Maintenance,Plumbing,1993-03-29 09:34:15.000000,1993-05-18 09:34:15.000000,example text,example text,example text
2be23f39-92eb-4a11-ab7e-61d3862d89ef,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,1db91153-a4e6-49ac-a8de-3b5150af6269,J3,,,False,Submitted,Routine,Structural,2026-03-20 12:57:39.250894,,example text,example text,
7cd08049-5172-40a3-b9f6-28b0f341463e,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,1db91153-a4e6-49ac-a8de-3b5150af6269,J2,,,False,Completed,Routine,Structural,2025-05-19 10:24:46.000000,2025-08-23 10:24:46.000000,example text,example text,example text
e77e0126-2af7-47af-84ea-17e90e14b113,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,1db91153-a4e6-49ac-a8de-3b5150af6269,J5,,,True,Completed,Urgent,HVAC,1984-10-15 00:23:54.000000,1985-04-04 00:23:54.000000,Partition panel alignment shifted causing gaps and improper fit.,Realign partition panel and correct gaps.,Realigned panel and eliminated gaps.
43beb558-5635-4711-b17d-342056127349,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,1db91153-a4e6-49ac-a8de-3b5150af6269,J5,,,True,In Progress,Routine,HVAC,2026-03-26 09:11:17.250935,,example text,example text,example text
c775ad5f-1741-4654-a31b-4db5759e3038,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,1db91153-a4e6-49ac-a8de-3b5150af6269,J6,,,False,Completed,Urgent,HVAC,2019-08-03 11:13:21.000000,2019-10-07 11:13:21.000000,example text,example text,example text
71f41fe9-4893-4034-adb9-fc614d6074c7,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,1db91153-a4e6-49ac-a8de-3b5150af6269,J1,,,False,Completed,Maintenance,Structural,1971-08-04 13:59:48.000000,1972-07-03 13:59:48.000000,Cabinet latch broken preventing secure door closure and reliable locking function.,Replace cabinet latch and test locking engagement.,Installed new latch and confirmed secure door closure.
58b1fad2-a610-436f-ba7a-120ba1c39e97,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,1db91153-a4e6-49ac-a8de-3b5150af6269,J4,,,False,Completed,Maintenance,Structural,1958-07-31 22:06:05.000000,1958-10-27 22:06:05.000000,Chair gas lift malfunctioning with intermittent height changes and loss of controlled adjustment.,Replace gas lift cylinder and test height adjustment.,Installed new gas lift and verified consistent height control.
d99d37e7-23f6-48c5-b0a5-237c6a57beb4,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,1db91153-a4e6-49ac-a8de-3b5150af6269,J2,,,False,In Progress,Routine,Plumbing,2025-11-01 22:32:22.250993,,"Breakroom table surface degraded with scratches, wear, and laminate delamination impacting appearance and use.",Replace or refinish tabletop surface and verify usability.,Installed new tabletop surface and verified usability.
f9a0f1b5-9e50-42b0-a6b8-9c27ec3a3b07,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,1db91153-a4e6-49ac-a8de-3b5150af6269,J4,,,True,Completed,Maintenance,HVAC,1960-01-24 19:46:54.000000,1960-05-11 19:46:54.000000,example text,example text,example text
005660cd-5daf-4adf-aad6-3c151bc2d6c8,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,1db91153-a4e6-49ac-a8de-3b5150af6269,J6,,,False,Approved,Maintenance,HVAC,2025-12-14 07:53:12.251021,,example text,example text,
6fec6958-165e-4d3b-82f6-dc03b795d09b,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,1db91153-a4e6-49ac-a8de-3b5150af6269,J5,,,False,Completed,Maintenance,Plumbing,1990-05-01 20:18:23.000000,1990-11-20 20:18:23.000000,example text,example text,example text
867b7cd1-8465-4fbc-94d1-9f2c9fa4acba,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,1db91153-a4e6-49ac-a8de-3b5150af6269,J3,,,False,Completed,Urgent,Structural,2007-03-30 17:09:22.000000,2007-10-19 17:09:22.000000,example text,example text,example text
3d0295dd-1124-4e3c-a648-83135decce29,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,1db91153-a4e6-49ac-a8de-3b5150af6269,J2,,,True,Completed,Maintenance,Plumbing,1973-04-09 21:39:25.000000,1974-02-28 21:39:25.000000,example text,example text,example text
9bb9546c-d8fd-4e09-abf0-c887705e4704,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,1db91153-a4e6-49ac-a8de-3b5150af6269,J4,,,False,Completed,Maintenance,Plumbing,2013-07-21 02:18:01.000000,2013-08-14 02:18:01.000000,example text,example text,example text
cd532df7-8525-4fb0-9036-518f0fd933b7,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,1db91153-a4e6-49ac-a8de-3b5150af6269,J1,,,True,In Progress,Maintenance,Structural,2025-12-24 18:32:39.251096,,Drawer rail bent obstructing normal drawer movement and causing binding during operation.,Replace bent drawer rail and test drawer movement.,
3c3182f1-a976-4cd9-abdf-24386a2e5121,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,1db91153-a4e6-49ac-a8de-3b5150af6269,J1,,,False,Completed,Emergency,Electrical,1959-12-04 13:13:25.000000,1960-09-16 13:13:25.000000,example text,example text,example text
3e0224ed-4c11-47e2-8413-3119c00c1146,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,c2adc9b5-84f9-41ce-b4cd-1ddf58ba46c9,J6,,,False,Approved,Routine,Fire Protection,2025-11-27 14:28:28.251129,,example text,example text,
c67b8ffe-9228-4eca-8b34-674042374731,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,c2adc9b5-84f9-41ce-b4cd-1ddf58ba46c9,J2,,,False,Completed,Maintenance,Electrical,2021-01-29 05:57:39.000000,2021-10-16 05:57:39.000000,example text,example text,example text
0688788c-3702-46f1-87b7-27432826bb7a,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,c2adc9b5-84f9-41ce-b4cd-1ddf58ba46c9,J1,,,True,Completed,Maintenance,Electrical,1997-02-09 02:34:59.000000,1997-12-31 02:34:59.000000,example text,example text,example text
5beee53a-a7cc-4c7f-bffd-7c7c2e6f29af,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,c2adc9b5-84f9-41ce-b4cd-1ddf58ba46c9,J6,,,True,Completed,Maintenance,HVAC,2006-04-24 01:35:34.000000,2006-12-26 01:35:34.000000,example text,example text,example text
598ff028-956b-40f4-97cc-3edc6b41b443,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,c2adc9b5-84f9-41ce-b4cd-1ddf58ba46c9,J1,,,True,Completed,Routine,Plumbing,1998-09-26 04:20:35.000000,1999-02-20 04:20:35.000000,example text,example text,example text
d345e143-7fc6-4185-b322-492b36400c47,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,c2adc9b5-84f9-41ce-b4cd-1ddf58ba46c9,J5,,,True,Submitted,Maintenance,Fire Protection,2026-01-30 01:34:08.251203,,example text,example text,
57be5509-4747-4d7a-aeb4-d43e33e7694c,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,c2adc9b5-84f9-41ce-b4cd-1ddf58ba46c9,J4,,,True,Approved,Routine,Fire Protection,2026-01-29 01:12:04.251216,,example text,example text,
5b5e4c49-a726-4a98-beb3-72c5688d90ab,30da8956-ce7c-4eef-976b-ecf0b3c91474,eb1c482c-2ec2-4285-ab0f-554d5f1f88bc,c2adc9b5-84f9-41ce-b4cd-1ddf58ba46c9,J3,,,False,Completed,Routine,Plumbing,1999-08-01 18:44:35.000000,1999-11-17 18:44:35.000000,example text,example text,example text
