id,facility_id,system_type_key,title,year_constructed,age_years,condition_index,life_expectancy
ab4d4480-e3e0-49a7-bf89-cd8e8d37d7ee,afd3d0b5-bd17-4e1f-b113-8bd0634ce5fc,17,Special construction,1958,68,61.14,10
c507322f-a4cb-4951-8b02-7d64834f1bc6,afd3d0b5-bd17-4e1f-b113-8bd0634ce5fc,18,Improvements,2015,11,50.03,10
db1613ec-4b0f-4660-bb54-653c16b32242,afd3d0b5-bd17-4e1f-b113-8bd0634ce5fc,19,Utilities,2004,22,72.51,30
c06dd54b-5a20-48d8-9b2f-6da345272be4,afd3d0b5-bd17-4e1f-b113-8bd0634ce5fc,20,Distribution,1965,61,70.42,30
d0ecd115-dc7b-463e-8fce-4007f474f447,afd3d0b5-bd17-4e1f-b113-8bd0634ce5fc,21,Other Construction,2021,5,51.3,30
22fb0316-61e2-4d50-95c9-b408723cce17,afd3d0b5-bd17-4e1f-b113-8bd0634ce5fc,22,Special construction2,1978,48,76.26,30
f8b81fc8-aa4a-491e-9edb-c0ca965eb259,ce936489-693c-42a8-8154-e268f4561ab4,1,Foundation,1995,31,54.07,60
10db5e0c-998f-4128-afd1-4f19e567732f,ce936489-693c-42a8-8154-e268f4561ab4,3,Superstructure,2018,8,69.54,50
f782330c-9d68-4a69-b875-0ffecb57ed71,ce936489-693c-42a8-8154-e268f4561ab4,4,Exterior Structure,2008,18,62.87,40
6be7ea94-0956-434c-804c-e49ee0fb2818,ce936489-693c-42a8-8154-e268f4561ab4,5,Roofing,1997,29,62.49,20
c0d2dfd3-25f1-4c2e-b773-13a6e92cc3aa,ce936489-693c-42a8-8154-e268f4561ab4,8,Interior Finishes,1991,35,68.71,20
2c3c893f-ffec-4a74-8d35-c8ef49aa7fc7,ce936489-693c-42a8-8154-e268f4561ab4,9,Conveying,2011,15,82.14,10
538e8ffe-6beb-4e2e-8049-b350563cf39f,ce936489-693c-42a8-8154-e268f4561ab4,10,Plumbing,1965,61,64.5,30
0b5ae035-66d4-44bb-8fa8-36a19b79caed,ce936489-693c-42a8-8154-e268f4561ab4,13,Fire Protection,1963,63,76.54,30
572af164-e8f9-4b12-8d71-0fb12cbe6954,ce936489-693c-42a8-8154-e268f4561ab4,14,Electric,1956,70,81.88,40
bcf1438d-3c47-4c38-be9a-0b9832f393d9,ce936489-693c-42a8-8154-e268f4561ab4,16,Protection,2008,18,71.64,10
d1c6d219-7182-4e7b-b0a3-64553330a085,ce936489-693c-42a8-8154-e268f4561ab4,19,Utilities,1962,64,2.34,30
2e86555b-1cbb-4526-b9da-b46d9ed4a5fc,ce936489-693c-42a8-8154-e268f4561ab4,20,Distribution,2007,19,91.82,30
31cfd45c-385d-42f9-a76b-88af40b0c240,ce936489-693c-42a8-8154-e268f4561ab4,21,Other Construction,2023,3,25.41,30
9821440e-1662-4009-a83c-bba7f8a219ac,ce936489-693c-42a8-8154-e268f4561ab4,22,Special construction2,2023,3,67.17,30
f45e6072-811d-478b-a67e-e6f72b1976c4,0628682d-28c1-4e14-a7e2-f987e1b88f61,1,Foundation,2007,19,80.27,60
953d74db-3b3a-4c2a-879d-24fcdc24a15c,0628682d-28c1-4e14-a7e2-f987e1b88f61,3,Superstructure,1992,34,63.65,50
60d13c3b-7386-4939-815a-e75cad29ba35,0628682d-28c1-4e14-a7e2-f987e1b88f61,4,Exterior Structure,1997,29,50.05,40
b6f5b45e-8114-45cd-b5df-5ed9949fa36c,0628682d-28c1-4e14-a7e2-f987e1b88f61,5,Roofing,1947,79,60.71,20
60d27f97-3639-4f0a-8b37-6267822742ed,0628682d-28c1-4e14-a7e2-f987e1b88f61,6,Interior Construction,1989,37,51.83,30
38fb019c-61bb-4a90-b28b-c0438f18f47f,0628682d-28c1-4e14-a7e2-f987e1b88f61,7,Stairs,2000,26,78.81,40
9c760936-e667-4235-b2a8-825897d5a612,0628682d-28c1-4e14-a7e2-f987e1b88f61,8,Interior Finishes,1995,31,62.34,20
489b8ec0-280f-4f11-8a3f-3902c6b3e5a8,0628682d-28c1-4e14-a7e2-f987e1b88f61,9,Conveying,1977,49,74.11,10
f86c89c1-9161-4455-9945-d2e742aa35cc,0628682d-28c1-4e14-a7e2-f987e1b88f61,10,Plumbing,2010,16,63.54,30
cee369cd-98aa-4851-8aa3-e24fb3cf213d,0628682d-28c1-4e14-a7e2-f987e1b88f61,11,Art,2012,14,70.91,10
8db4f2e7-a343-4eb5-bd6b-1cb7e14d743c,0628682d-28c1-4e14-a7e2-f987e1b88f61,12,HVAC,1999,27,74.44,40
b0214cfd-0f44-4320-95c2-1fc161561e87,0628682d-28c1-4e14-a7e2-f987e1b88f61,13,Fire Protection,1998,28,82.76,30
b529ba5a-dbdd-4929-9bc1-c106f610ca1f,0628682d-28c1-4e14-a7e2-f987e1b88f61,14,Electric,1991,35,53.05,40
d785a1d4-84cc-4979-bfdc-d7f2d32db2ea,0628682d-28c1-4e14-a7e2-f987e1b88f61,15,Furnishing,2016,10,57.62,20
b517bbc8-66fc-4f69-9fcb-8b60d76cb53b,0628682d-28c1-4e14-a7e2-f987e1b88f61,16,Protection,2016,10,56.12,10
8d9c5c7c-0f33-43f9-aba1-5a3b92af56d7,0628682d-28c1-4e14-a7e2-f987e1b88f61,17,Special construction,1990,36,52.6,10
0e24ebd1-3bb1-4dba-8b33-af8217c1821d,0628682d-28c1-4e14-a7e2-f987e1b88f61,18,Improvements,2001,25,69.31,10
4f66378d-7f0e-4a29-a554-bb8251da8360,0628682d-28c1-4e14-a7e2-f987e1b88f61,19,Utilities,2024,2,57.23,30
308694df-3142-4864-8a0e-5aac4163424b,0628682d-28c1-4e14-a7e2-f987e1b88f61,20,Distribution,1987,39,78.29,30
05581701-a5b3-4459-8085-affe3127ab68,0628682d-28c1-4e14-a7e2-f987e1b88f61,21,Other Construction,2016,10,84.8,30
8fe3eb01-dbd8-4fec-8a06-739223ca35f9,0628682d-28c1-4e14-a7e2-f987e1b88f61,22,Special construction2,2022,4,69.33,30
82036e6b-d084-4da3-9553-1111565b72aa,776c28a8-c600-4ff2-a331-0452ec5bab26,1,Foundation,2001,25,74.31,60
64fffbb5-3023-4567-9c52-8371d762b47d,776c28a8-c600-4ff2-a331-0452ec5bab26,3,Superstructure,2003,23,52.92,50
8ba6856e-d280-4959-9f34-29f88dd5b14b,776c28a8-c600-4ff2-a331-0452ec5bab26,4,Exterior Structure,2025,1,78.45,40
ff4eddba-3a6d-44f0-a997-ced8dd35d3a9,776c28a8-c600-4ff2-a331-0452ec5bab26,5,Roofing,1965,61,63.4,20
39cd6214-bd4a-46f3-b6b0-a6b16021499b,776c28a8-c600-4ff2-a331-0452ec5bab26,6,Interior Construction,1992,34,76.43,30
322564aa-eb1b-47c6-8231-ef7b199ed3e2,776c28a8-c600-4ff2-a331-0452ec5bab26,8,Interior Finishes,1956,70,50.53,20
72f37083-062c-4250-b419-fc410dd38838,776c28a8-c600-4ff2-a331-0452ec5bab26,9,Conveying,1991,35,55.7,10
f704c69d-ce5b-4e46-991b-f2f73a6a4933,776c28a8-c600-4ff2-a331-0452ec5bab26,10,Plumbing,1998,28,61.64,30
36eef543-ea8e-4f75-a504-858595696639,776c28a8-c600-4ff2-a331-0452ec5bab26,13,Fire Protection,2014,12,81.97,30
e45d143e-b67c-4b11-9bc6-efa085036e60,776c28a8-c600-4ff2-a331-0452ec5bab26,14,Electric,1994,32,62.97,40
406ac61e-65a8-4a13-bbd4-6f7bce11e7ca,776c28a8-c600-4ff2-a331-0452ec5bab26,16,Protection,2001,25,54.17,10
6a00dbd9-6636-4c96-88a9-6499afe25c1c,776c28a8-c600-4ff2-a331-0452ec5bab26,18,Improvements,2004,22,83.92,10
1d99ee60-bdea-4ead-bf52-002a5dd03df3,776c28a8-c600-4ff2-a331-0452ec5bab26,20,Distribution,1996,30,53.65,30
79ff5708-fe1c-4025-b36f-edd451e29b0f,776c28a8-c600-4ff2-a331-0452ec5bab26,21,Other Construction,2009,17,53.38,30
ade12587-cd8b-4318-9478-3e6ea69b7220,776c28a8-c600-4ff2-a331-0452ec5bab26,22,Special construction2,1985,41,28.74,30
b2b1896f-f7c1-45c0-8513-9af0a78cde55,b9aeac8c-b79e-4a2a-9a8c-43459514e0cb,1,Foundation,1995,31,52.38,60
a4efe41c-0ea6-4a39-be73-eae358d77ab8,b9aeac8c-b79e-4a2a-9a8c-43459514e0cb,2,Basement,2008,18,73.66,60
9d196668-a479-4eb4-9535-edfd48483d15,b9aeac8c-b79e-4a2a-9a8c-43459514e0cb,3,Superstructure,2004,22,69.87,50
657fbffe-1fbf-428c-b43b-8e17af30ce9f,b9aeac8c-b79e-4a2a-9a8c-43459514e0cb,4,Exterior Structure,2013,13,28.35,40
b5985e96-6769-4d7b-acb9-fc46f4f02ef0,b9aeac8c-b79e-4a2a-9a8c-43459514e0cb,5,Roofing,2014,12,92.72,20
75517780-8f4a-4a0c-96a5-b820cf1cdb6b,b9aeac8c-b79e-4a2a-9a8c-43459514e0cb,6,Interior Construction,1988,38,52.23,30
abc3f8c9-0373-476f-a76c-5c8de3dc4b5c,b9aeac8c-b79e-4a2a-9a8c-43459514e0cb,7,Stairs,2013,13,83.54,40
be858329-d083-48a8-9a46-5948a67544fa,b9aeac8c-b79e-4a2a-9a8c-43459514e0cb,8,Interior Finishes,1954,72,62.92,20
cd906f5c-12a5-4bfa-996d-2a2eab766531,b9aeac8c-b79e-4a2a-9a8c-43459514e0cb,9,Conveying,1949,77,58.05,10
62cab7f2-bf24-491f-83fe-4e0c199521b6,b9aeac8c-b79e-4a2a-9a8c-43459514e0cb,10,Plumbing,2005,21,54.26,30
3a081ad1-d82b-40b0-82c9-88de0f7c4409,b9aeac8c-b79e-4a2a-9a8c-43459514e0cb,12,HVAC,1997,29,64.45,40
673a7396-61fd-4aa8-a441-917951f1c1f2,b9aeac8c-b79e-4a2a-9a8c-43459514e0cb,13,Fire Protection,1993,33,70.93,30
b4851d35-0c2a-4bbd-baa3-f6c5933cd6d6,b9aeac8c-b79e-4a2a-9a8c-43459514e0cb,14,Electric,2018,8,1.75,40
a1bb77d4-e4ab-4e2a-ade2-8a07c6d7aacc,b9aeac8c-b79e-4a2a-9a8c-43459514e0cb,15,Furnishing,2014,12,66.4,20
220cdada-6173-4532-a821-89a9e13cda24,b9aeac8c-b79e-4a2a-9a8c-43459514e0cb,16,Protection,1962,64,54.12,10
3c8cac9f-74f4-4a18-85cf-6e382d3e06e9,b9aeac8c-b79e-4a2a-9a8c-43459514e0cb,17,Special construction,2015,11,51.45,10
546c8a22-9a73-4bd7-95d2-15ffc3db55cb,b9aeac8c-b79e-4a2a-9a8c-43459514e0cb,18,Improvements,1995,31,55.48,10
0548ae5a-747a-4c4f-b8a3-3969bec3d149,b9aeac8c-b79e-4a2a-9a8c-43459514e0cb,19,Utilities,1996,30,56.0,30
56185665-3190-4ad7-853b-60a140ad4932,b9aeac8c-b79e-4a2a-9a8c-43459514e0cb,20,Distribution,2000,26,97.41,30
05c9bbe9-750c-43d6-835a-68e2e54466c4,b9aeac8c-b79e-4a2a-9a8c-43459514e0cb,21,Other Construction,2004,22,10.49,30
bc3be9d8-8e88-48a8-baa1-e0b9511047ee,b9aeac8c-b79e-4a2a-9a8c-43459514e0cb,22,Special construction2,2025,1,59.8,30
60ffa1ba-ed29-4d09-aa3e-db3490abc4c8,811d4c58-b917-48aa-ba6d-23523af8a705,1,Foundation,2026,0,81.99,60
606acf57-7d7e-4634-84cc-94b9ad8600a4,811d4c58-b917-48aa-ba6d-23523af8a705,2,Basement,1995,31,83.87,60
bc7a1109-51d0-4056-9839-acb9812582f4,811d4c58-b917-48aa-ba6d-23523af8a705,3,Superstructure,1968,58,51.83,50
a31333a5-75d8-4cd5-9b49-dffa1bfded3f,811d4c58-b917-48aa-ba6d-23523af8a705,4,Exterior Structure,2019,7,60.97,40
25a096b2-31ab-46f5-b507-a1589baa6523,811d4c58-b917-48aa-ba6d-23523af8a705,5,Roofing,2004,22,53.6,20
05eb2e05-20f3-4c32-b43e-819405411bf2,811d4c58-b917-48aa-ba6d-23523af8a705,6,Interior Construction,2009,17,77.91,30
29bd4965-51b6-402c-ac1a-e361a10f6800,811d4c58-b917-48aa-ba6d-23523af8a705,7,Stairs,2003,23,50.02,40
08121545-aee2-4865-8096-07210825d399,811d4c58-b917-48aa-ba6d-23523af8a705,8,Interior Finishes,2024,2,58.38,20
5e5ba348-7e75-474c-9b35-dea5db734d1a,811d4c58-b917-48aa-ba6d-23523af8a705,9,Conveying,2005,21,55.75,10
c7e4f695-00db-4348-b17b-5ae59fc9972f,811d4c58-b917-48aa-ba6d-23523af8a705,10,Plumbing,1995,31,82.66,30
1603a7f6-5333-4da5-9674-240a6b5872d3,811d4c58-b917-48aa-ba6d-23523af8a705,12,HVAC,2007,19,82.39,40
186cc4bc-2118-4243-b415-a1165bb7015f,811d4c58-b917-48aa-ba6d-23523af8a705,13,Fire Protection,1994,32,70.06,30
6b8460b6-8c45-49a1-a02d-1ab0d04fa17f,811d4c58-b917-48aa-ba6d-23523af8a705,14,Electric,2000,26,64.05,40
541d0229-7785-4211-b149-def4fdc66a1e,811d4c58-b917-48aa-ba6d-23523af8a705,15,Furnishing,2001,25,83.28,20
714ae9f3-26da-449c-85ca-40854df3f29c,811d4c58-b917-48aa-ba6d-23523af8a705,16,Protection,2008,18,72.62,10
c2d5f4ca-9afa-4028-b68d-b034c5244b03,811d4c58-b917-48aa-ba6d-23523af8a705,17,Special construction,1961,65,63.38,10
c5debef1-6ffb-425e-8408-b5211dce7258,811d4c58-b917-48aa-ba6d-23523af8a705,18,Improvements,1995,31,56.29,10
e3ef52fb-b8bc-447c-a4aa-bb6cdad4cf2e,811d4c58-b917-48aa-ba6d-23523af8a705,19,Utilities,1995,31,56.92,30
5c45e8e1-c223-4fe6-af2b-e83ac848f501,811d4c58-b917-48aa-ba6d-23523af8a705,20,Distribution,1983,43,84.61,30
ed24d411-794e-4c52-8a65-fb424b4ddb98,811d4c58-b917-48aa-ba6d-23523af8a705,21,Other Construction,1998,28,27.73,30
8152370a-ebd6-4a97-815b-d7f7ee4cb5cf,811d4c58-b917-48aa-ba6d-23523af8a705,22,Special construction2,1989,37,66.78,30
37b98c26-73b0-4922-ac74-77c81bcd8d91,cf9c45a3-c908-46a3-8742-e8258ba392af,1,Foundation,2022,4,64.16,60
65c51933-d0bb-42cc-aeae-b2465e710d95,cf9c45a3-c908-46a3-8742-e8258ba392af,2,Basement,1989,37,81.3,60
f204d9aa-5e60-4dc4-b513-1f2b74073cf3,cf9c45a3-c908-46a3-8742-e8258ba392af,3,Superstructure,1990,36,53.76,50
25be076e-97c8-457d-9361-c6d2f7c9789f,cf9c45a3-c908-46a3-8742-e8258ba392af,4,Exterior Structure,1994,32,63.72,40
ba3422ed-7034-4063-a86f-dd4a23a1c9a6,cf9c45a3-c908-46a3-8742-e8258ba392af,5,Roofing,1988,38,97.81,20
d8f98fbe-1070-4891-b0b8-a40786addc23,cf9c45a3-c908-46a3-8742-e8258ba392af,6,Interior Construction,2002,24,52.34,30
bd0db16e-44b3-4096-985e-4f6ea4212d08,cf9c45a3-c908-46a3-8742-e8258ba392af,7,Stairs,2002,24,73.99,40
b2837f47-7a8f-4cdc-a825-279aca0f5e7e,cf9c45a3-c908-46a3-8742-e8258ba392af,8,Interior Finishes,1990,36,78.8,20
6f297c5c-02ec-4eb3-97e5-c771054d0de0,cf9c45a3-c908-46a3-8742-e8258ba392af,9,Conveying,2018,8,51.97,10
09e99a4a-9e54-4e0e-a038-1f5d326f4b76,cf9c45a3-c908-46a3-8742-e8258ba392af,10,Plumbing,1981,45,81.85,30
c0e1f922-5d23-4f54-894e-cb9130974214,cf9c45a3-c908-46a3-8742-e8258ba392af,11,Art,2007,19,70.1,10
a9887606-d80c-4f91-97be-f2004904c835,cf9c45a3-c908-46a3-8742-e8258ba392af,12,HVAC,2012,14,53.02,40
0e87c7f0-ff0c-4164-bf27-d5dd6c48d762,cf9c45a3-c908-46a3-8742-e8258ba392af,13,Fire Protection,2004,22,51.92,30
d3b8cc39-afe3-40c1-b1d1-f972f697f990,cf9c45a3-c908-46a3-8742-e8258ba392af,14,Electric,1963,63,76.21,40
448d3f21-4a08-4dac-9c88-1c29b71843d9,cf9c45a3-c908-46a3-8742-e8258ba392af,15,Furnishing,1955,71,62.09,20
be9aafb8-5707-48eb-8bce-299bd016802b,cf9c45a3-c908-46a3-8742-e8258ba392af,16,Protection,2012,14,75.97,10
9f7a04bd-d4f9-4d2f-b6f8-37248ebbdd81,cf9c45a3-c908-46a3-8742-e8258ba392af,18,Improvements,2022,4,81.12,10
2297407e-93ee-48a6-ae36-095e14e1f085,cf9c45a3-c908-46a3-8742-e8258ba392af,19,Utilities,1998,28,56.33,30
8e14389e-70b5-4a3b-87e5-78f57a73d02e,cf9c45a3-c908-46a3-8742-e8258ba392af,20,Distribution,2020,6,53.59,30
492449f2-45cd-443e-a3ae-5b1af149d9d8,cf9c45a3-c908-46a3-8742-e8258ba392af,21,Other Construction,2008,18,46.33,30
c7aa73ab-0193-4364-bd05-36551e4f5ea3,cf9c45a3-c908-46a3-8742-e8258ba392af,22,Special construction2,2006,20,73.66,30
9eaab1b6-ae55-4d9c-aec4-72fa1c2733d8,2a68db9c-888d-4cb9-afba-58c3ccd50830,1,Foundation,1997,29,68.3,60
9ac65782-3038-482a-a684-04d299004e38,2a68db9c-888d-4cb9-afba-58c3ccd50830,2,Basement,2006,20,20.86,60
22099b74-be55-4864-a00e-02fa7d8a443b,2a68db9c-888d-4cb9-afba-58c3ccd50830,3,Superstructure,2019,7,52.08,50
a468d723-c3c6-49e3-87e8-44e1dc3a35d2,2a68db9c-888d-4cb9-afba-58c3ccd50830,4,Exterior Structure,2018,8,66.11,40
0b660a81-1d92-44b0-b5a5-002919bd500a,2a68db9c-888d-4cb9-afba-58c3ccd50830,5,Roofing,1974,52,62.19,20
db7549a7-9c87-4bea-ad6a-40a0da78fc4c,2a68db9c-888d-4cb9-afba-58c3ccd50830,6,Interior Construction,1971,55,65.46,30
6f76574b-31ad-4d27-9050-8a0a07e3f00f,2a68db9c-888d-4cb9-afba-58c3ccd50830,7,Stairs,1993,33,73.02,40
43cd9f96-5325-4d90-903f-158edaaa4ad7,2a68db9c-888d-4cb9-afba-58c3ccd50830,8,Interior Finishes,2007,19,78.97,20
41359d59-a852-4d7e-84e9-0c11aae6b9b0,2a68db9c-888d-4cb9-afba-58c3ccd50830,9,Conveying,2014,12,67.82,10
5ba2e259-168a-48e9-a868-62e9f50182a6,2a68db9c-888d-4cb9-afba-58c3ccd50830,10,Plumbing,1949,77,75.25,30
70197d96-dd42-46ea-8069-10367326def4,2a68db9c-888d-4cb9-afba-58c3ccd50830,12,HVAC,2015,11,49.69,40
cad70b2f-a6ee-43aa-b996-bdf74a9a95cd,2a68db9c-888d-4cb9-afba-58c3ccd50830,13,Fire Protection,2004,22,75.3,30
e7cc30d4-8e6e-425f-b1eb-d9b0350f0fc8,2a68db9c-888d-4cb9-afba-58c3ccd50830,14,Electric,1987,39,64.23,40
8ec45e86-37fa-4565-9eee-9e29774ab3f8,2a68db9c-888d-4cb9-afba-58c3ccd50830,15,Furnishing,2006,20,62.39,20
5d9c8d51-b8f6-4613-9a9b-8fee344bfce5,2a68db9c-888d-4cb9-afba-58c3ccd50830,16,Protection,1989,37,60.38,10
0b0a6356-58a4-4b20-94e9-447c91147773,2a68db9c-888d-4cb9-afba-58c3ccd50830,17,Special construction,1953,73,84.47,10
5991bb85-c678-44a2-833c-90ffa637b643,2a68db9c-888d-4cb9-afba-58c3ccd50830,18,Improvements,1989,37,76.74,10
1101849b-0cf9-467e-a107-20f3d62621d4,2a68db9c-888d-4cb9-afba-58c3ccd50830,19,Utilities,1976,50,60.59,30
483a8fb9-0d02-456b-bb59-b39b8b7f32e2,2a68db9c-888d-4cb9-afba-58c3ccd50830,20,Distribution,1989,37,84.37,30
71cf661f-bab8-44f5-816e-181f77677378,2a68db9c-888d-4cb9-afba-58c3ccd50830,21,Other Construction,2019,7,80.01,30
b468488f-5d5e-4c9f-8cef-b421db4deb56,2a68db9c-888d-4cb9-afba-58c3ccd50830,22,Special construction2,2024,2,63.93,30
6bc31a68-85d4-4981-9bb5-ea465d88a9c6,bcae54bb-679b-4d5f-8761-b4e9dc2ded17,1,Foundation,2007,19,22.32,60
e3f6b222-a3d2-428b-9866-bbf22294c596,bcae54bb-679b-4d5f-8761-b4e9dc2ded17,2,Basement,1951,75,71.78,60
91d609e8-e971-4497-b940-89de2438890b,bcae54bb-679b-4d5f-8761-b4e9dc2ded17,3,Superstructure,2003,23,79.59,50
23e6e5c7-2913-4221-bafb-8bca9e47cd3f,bcae54bb-679b-4d5f-8761-b4e9dc2ded17,4,Exterior Structure,1989,37,60.04,40
c2838fd8-b998-4abe-b1bf-f8365a958597,bcae54bb-679b-4d5f-8761-b4e9dc2ded17,5,Roofing,1969,57,70.84,20
8d363d6d-1fec-485c-8a7a-3988ddb4a03c,bcae54bb-679b-4d5f-8761-b4e9dc2ded17,6,Interior Construction,2024,2,70.97,30
c5d580b6-a4a7-4308-992d-60b7aa0b8782,bcae54bb-679b-4d5f-8761-b4e9dc2ded17,7,Stairs,2012,14,66.95,40
a7881d67-40e5-49e3-9fea-3f75cbe531e3,bcae54bb-679b-4d5f-8761-b4e9dc2ded17,8,Interior Finishes,1951,75,52.27,20
c13d5cd2-1547-46d5-a306-fe9dfe7c46b9,bcae54bb-679b-4d5f-8761-b4e9dc2ded17,9,Conveying,2010,16,84.29,10
85b48075-3edd-4731-8f91-7bb309753dba,bcae54bb-679b-4d5f-8761-b4e9dc2ded17,10,Plumbing,1956,70,80.04,30
bd145882-1e88-427b-8aa4-803f234f26d9,bcae54bb-679b-4d5f-8761-b4e9dc2ded17,12,HVAC,1984,42,82.71,40
36be31c1-b7a2-46ea-90f3-e68b3062013b,bcae54bb-679b-4d5f-8761-b4e9dc2ded17,13,Fire Protection,1993,33,95.54,30
caeda3e3-34ab-4ee4-81cf-e64fa0b02140,bcae54bb-679b-4d5f-8761-b4e9dc2ded17,14,Electric,1959,67,62.67,40
301ce846-bf8a-460b-81d1-e63a82d12de3,bcae54bb-679b-4d5f-8761-b4e9dc2ded17,15,Furnishing,1988,38,53.04,20
8876c040-4e69-473f-a5f8-2c2acb1478c7,bcae54bb-679b-4d5f-8761-b4e9dc2ded17,16,Protection,2023,3,98.2,10
c8fea3d0-d432-4409-a3c7-c1dd6bc6c918,bcae54bb-679b-4d5f-8761-b4e9dc2ded17,18,Improvements,2025,1,74.63,10
0b7a10e0-d76a-400e-8a66-0654cec7059c,bcae54bb-679b-4d5f-8761-b4e9dc2ded17,19,Utilities,1991,35,60.28,30
d063d01e-8241-4d35-bd9e-d9e7516aa8f3,bcae54bb-679b-4d5f-8761-b4e9dc2ded17,20,Distribution,1997,29,73.93,30
694d8095-8854-4adc-895e-b116fc541ab7,bcae54bb-679b-4d5f-8761-b4e9dc2ded17,21,Other Construction,1952,74,56.72,30
39c74a96-366e-42b0-a71c-b46e6dfe3bc6,bcae54bb-679b-4d5f-8761-b4e9dc2ded17,22,Special construction2,2005,21,69.05,30
aab4c9dc-c3aa-4e73-836e-99795868c034,7075a468-f0fd-43a3-8292-da81489eca7e,1,Foundation,1956,70,33.67,60
8f1c5843-f1be-4de1-8c64-d64aa17e16d8,7075a468-f0fd-43a3-8292-da81489eca7e,2,Basement,2000,26,75.58,60
975b851a-40fd-4398-929b-02f218b0e613,7075a468-f0fd-43a3-8292-da81489eca7e,3,Superstructure,2003,23,49.32,50
0a2b7f9e-77e4-4f8b-b2c9-3bcfc5be87d0,7075a468-f0fd-43a3-8292-da81489eca7e,4,Exterior Structure,2026,0,84.26,40
96134656-f35a-480e-ba12-80f42d1b4a3e,7075a468-f0fd-43a3-8292-da81489eca7e,5,Roofing,2018,8,71.66,20
7e9163f2-975f-4ece-9d92-4fd188211e04,7075a468-f0fd-43a3-8292-da81489eca7e,6,Interior Construction,2004,22,64.22,30
31e46dd8-72e8-4bdc-b2a2-10798cda1666,7075a468-f0fd-43a3-8292-da81489eca7e,7,Stairs,1992,34,68.17,40
d114c0b2-3481-4756-9a74-bba568ddc690,7075a468-f0fd-43a3-8292-da81489eca7e,8,Interior Finishes,1990,36,76.28,20
0f18dbc0-3413-4e4c-8f7f-5db4cf8a1cab,7075a468-f0fd-43a3-8292-da81489eca7e,9,Conveying,2026,0,61.3,10
e488ded7-c5ba-4df5-a6a9-b307ff8a48fc,7075a468-f0fd-43a3-8292-da81489eca7e,10,Plumbing,2011,15,74.33,30
a94f546e-e7c6-48d5-ae86-6d8ab9392ebe,7075a468-f0fd-43a3-8292-da81489eca7e,12,HVAC,1998,28,50.75,40
e603e0fe-0e6c-4e3d-884f-ba60f3793645,7075a468-f0fd-43a3-8292-da81489eca7e,13,Fire Protection,1994,32,53.64,30
a0c87490-bcc9-466e-83cc-2ccb970258a1,7075a468-f0fd-43a3-8292-da81489eca7e,14,Electric,1999,27,91.29,40
258cc1ef-bbd2-49bf-a586-5afdc804ba88,7075a468-f0fd-43a3-8292-da81489eca7e,15,Furnishing,1990,36,64.64,20
c8c9a9b5-5455-497d-a187-3356adb9261d,7075a468-f0fd-43a3-8292-da81489eca7e,16,Protection,2020,6,70.92,10
26390d84-2564-473f-a1d3-327c65cdad49,7075a468-f0fd-43a3-8292-da81489eca7e,18,Improvements,1990,36,78.77,10
178a4213-f1ae-4315-a3f0-cff4f0f53422,7075a468-f0fd-43a3-8292-da81489eca7e,19,Utilities,1967,59,77.47,30
d8a11d1c-1a7c-4baa-b15e-728a350a0264,7075a468-f0fd-43a3-8292-da81489eca7e,20,Distribution,1990,36,56.19,30
6b063419-af48-4e91-af4d-171fe1cb0414,7075a468-f0fd-43a3-8292-da81489eca7e,21,Other Construction,1997,29,69.76,30
1b55df20-e0da-431c-8f9c-e7d53898a608,7075a468-f0fd-43a3-8292-da81489eca7e,22,Special construction2,2004,22,63.32,30
0815c6d0-8a37-40e6-a499-b6271ac2ac32,ba051c0a-c89e-4a1b-8318-ddbef73981b6,1,Foundation,2019,7,70.04,60
83e6ef89-a648-439d-9342-bcb90ff8ad39,ba051c0a-c89e-4a1b-8318-ddbef73981b6,2,Basement,2008,18,70.05,60
bb3e8745-5827-406a-8e60-2bcc66e55430,ba051c0a-c89e-4a1b-8318-ddbef73981b6,3,Superstructure,1996,30,69.49,50
9b9bfee2-a8bf-467b-999d-85b396745746,ba051c0a-c89e-4a1b-8318-ddbef73981b6,4,Exterior Structure,2000,26,69.72,40
f177b115-5c37-4ee5-b242-3dd0bcb69d1d,ba051c0a-c89e-4a1b-8318-ddbef73981b6,5,Roofing,2016,10,60.93,20
2cbe40bd-4f33-47bf-8c24-67e4debec138,ba051c0a-c89e-4a1b-8318-ddbef73981b6,6,Interior Construction,1990,36,76.54,30
f6ab05df-7337-48ad-bf77-c6e91a800b76,ba051c0a-c89e-4a1b-8318-ddbef73981b6,7,Stairs,2011,15,56.46,40
f8573213-1275-4d7f-8490-ec1a360b7352,ba051c0a-c89e-4a1b-8318-ddbef73981b6,8,Interior Finishes,2002,24,81.07,20
3604f395-aed2-4564-9ff1-ca89bd0b0736,ba051c0a-c89e-4a1b-8318-ddbef73981b6,9,Conveying,2009,17,56.3,10
830d3d9c-1895-43b1-b7ae-473c4b5a57c4,ba051c0a-c89e-4a1b-8318-ddbef73981b6,10,Plumbing,2018,8,76.15,30
306be0a2-816e-4b48-8e55-0782c49b602e,ba051c0a-c89e-4a1b-8318-ddbef73981b6,12,HVAC,1993,33,75.51,40
1b07f730-db83-4f99-8e8f-dedd6d6614dc,ba051c0a-c89e-4a1b-8318-ddbef73981b6,13,Fire Protection,2008,18,82.66,30
